Order_ID,Order_Date,Customer_Name,Segment,Region,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Type,Sales_Rep,Discount
SUD-2023-2533,2023/01/29,Maha Ali,Individual, khartoum,Kassala,PRD-103,Office Desk - Wood,Furniture,6,89106.57,534639.4,434475.33,100164.07,Cash,Fatima Khalid,0.0
SUD-2024-2534,"Apr 14, 2024",Nour Abdalla,Individual,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,9,18.1k,"162,578 SDG",118.4k,"44,193 SDG",Bank,Yasir Hassan,0.0
SUD-2024-2535,"Jun 20, 2024",Rania Khalid,Enterprise,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,-10,93327.45,-933274.48,-830653.71,-102620.77,Bank,Mona Abdalla,0.0
SUD-2025-2536,03/06/25,Omer Ahmed,Small Business,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,8,"78,903 SDG",599662.0,529353.43,70308.57,Bank,Omer Abdelrahman,5.0
SUD-2025-2537,14-12-2025,Omer Hassan,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,7,16730.44,117113.09,"102,565 SDG","14,548 SDG",Bank,Sara Ali,0.0
SUD-2023-2538,24-01-2023,Nour Khalid,Small Business,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,4,98226.72,353.6k,256620.38,"96,996 SDG",Cash,Yasir Hassan,10.0
SUD-2025-2539,07-06-2025,Maha Musa,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,10,93709.93,937099.31,671785.49,265313.82,Cash,Sara Ali,0.0
SUD-2023-2540,07-06-2023,Mohamed Yousif,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,90773.24,272319.72,198997.6,73.3k,Bank,Mona Abdalla,0.0
SUD-2023-2541,25/11/23,Rania Abdalla,Small Business,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,3800.42,19002.11,"16,360 SDG",2642.33,,Omer Abdelrahman,0.0
SUD-2023-2542,"Aug 09, 2023",Rania Ali,Small Business,Red Sea, omdurman,PRD-108,Meeting Table,Furniture,3,69452.71,208358.14,164130.86,44227.28,Cash,Fatima Khalid,0.0
SUD-2024-2543,"Sep 25, 2024",Huda Ahmed,Small Business,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,3,31172.02,93516.07,68023.26,25492.81,Bank,Fatima Khalid,0.0
SUD-2024-2544,28-05-2024,Khalid Ali,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,-2,56865.83,"-96,672 SDG",-79800.66,-16871.25,Cash,Sara Ali,15.0
SUD-2025-2545,2025/07/15,Eiman Yousif,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,7,91026.88,637188.16,537820.95,"99,367 SDG",Bank,Sara Ali,0.0
SUD-2024-2546,"May 18, 2024",Sara Abdalla,Small Business,Khartoum,Khartoum,PRD-108,Meeting Table,Furniture,-1,92412.1,-92412.1,-71411.0,-21001.1,Bank,Mona Abdalla,0.0
SUD-2023-2547,"Jan 02, 2023",Ahmed Osman,Enterprise,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,8,68052.72,544421.77,454358.63,90063.14,Cash,Fatima Khalid,0.0
SUD-2023-2548,2023/05/21,Rania Ahmed,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,4,23.7k,94725.23,80937.79,13787.44,Bank,Mona Abdalla,0.0
SUD-2024-2549,31/01/24,Rania Hassan,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,6,46719.94,252287.68,201722.63,50565.05,Bank,Fatima Khalid,10.0
SUD-2025-2550,"May 28, 2025",Khalid Yousif,Enterprise,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,10,42229.47,422294.72,329903.57,92391.15,Bank,Sara Ali,0.0
SUD-2023-2551,2023/12/06,Sara Osman,Individual,Khartoum,Omdurman,PRD-108,Meeting Table,Furniture,8,82521.63,660173.08,542782.1,117390.98,Bank,Sara Ali,0.0
SUD-2025-2552,06/09/25,Ali Ahmed,Small Business,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,9,79849.65,718646.89,542058.3,176588.59,Bank,Fatima Khalid,0.0
SUD-2025-2553,2025/01/10,Fatima Ali,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,7,98013.96,686097.75,485891.44,200206.31,Bank,Omer Abdelrahman,
SUD-2025-2554,02-02-2025,Omer Musa,Enterprise,Khartoum,Khartom,PRD-107,Canon Printer Ink,Electronics,5,71337.24,356686.18,311757.75,44.9k,Bank,Fatima Khalid,0.0
SUD-2025-2555,06/09/25,Huda Ali,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,3,19215.89,"49,001 SDG",41093.49,7907.02,Bank,Mona Abdalla,15.0
SUD-2023-2556,"Apr 02, 2023",Eiman Ali,Individual,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,1,37.1k,"37,120 SDG",30755.56,6363.97,Cash,Omer Abdelrahman,0.0
SUD-2024-2557,21-10-2024,Huda Ahmed,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,7,14017.55,98122.84,76471.6,21.7k,Cash,Yasir Hassan,0.0
SUD-2023-2558,2023/04/15,Khalid Ali,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,2,49.2k,98300.64,"77,640 SDG",20660.37,Cash,Yasir Hassan,0.0
SUD-2024-2559,08-12-2024,Khalid Yousif,Individual,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,-2,14730.08,-27987.16,-20.0k,-8008.95,Bank,Omer Abdelrahman,
SUD-2025-2560,28/03/25,Mohamed Osman,Individual,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,9,26495.98,238463.82,"194,834 SDG",43629.59,Cash,Yasir Hassan,
SUD-2025-2561,11/02/25,Khalid Abdelsalam,Small Business,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,9,32750.65,294755.85,218932.93,75822.92,Cash,Yasir Hassan,0.0
SUD-2023-2562,"Oct 19, 2023",Nour Osman,Enterprise,Khartoum,Kasala ,PRD-106,Stapler Set,Office Supplies,3,95159.42,271.2k,"192,666 SDG",78538.3,Cash,Yasir Hassan,5.0
SUD-2024-2563,17/03/24,Sara Osman,Individual,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,4,59414.58,202009.57,162912.81,39096.76,Cash,Omer Abdelrahman,15.0
SUD-2023-2564,16/09/23,Rania Abdalla,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,4,"42,104 SDG","159,996 SDG",115627.59,44367.98,Cash,Mona Abdalla,5.0
SUD-2025-2565,07/09/25,Maha Yousif,Enterprise,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,9,6646.73,56829.56,46650.03,10179.53,Cash,Yasir Hassan,5.0
SUD-2025-2566,"Nov 09, 2025",Rania Khalid,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,10,21352.41,213524.11,"178,710 SDG",34814.12,Bank,Mona Abdalla,0.0
SUD-2024-2567,16-01-2024,Maha Ali,Small Business,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,6,"97,427 SDG",584560.64,456920.37,127640.27,Bank,Fatima Khalid,0.0
SUD-2025-2568,"Mar 07, 2025",Maha Ali,Small Business,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,7,32650.55,217126.17,177824.31,39301.86,Cash,Omer Abdelrahman,5.0
SUD-2024-2569,"Mar 25, 2024",Rania Abdelsalam,Enterprise,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,7,66184.23,463.3k,324325.23,138964.37,Cash,Fatima Khalid,0.0
SUD-2023-2570,03-05-2023,Khalid Abdelsalam,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,10,84211.01,"842,110 SDG","677,087 SDG",165022.78,Bank,Yasir Hassan,0.0
SUD-2024-2571,2024/01/05,Ahmed Abdalla,Enterprise,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,5,"79,479 SDG",397395.45,302.9k,94534.26,Bank,Yasir Hassan,0.0
SUD-2023-2572,22/09/23,Eiman Osman,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,6,41606.55,224675.35,175942.97,48732.38,Bank,Yasir Hassan,10.0
SUD-2023-2573,03/11/23,Khalid Osman,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,10,38645.99,328490.95,231402.35,97088.6,Bank,Fatima Khalid,15.0
SUD-2025-2574,06/07/25,Rania Abdalla,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,9,25677.04,231093.37,170859.29,60234.08,Bank,Sara Ali,0.0
SUD-2025-2575,17/02/25,Fatima Abdelsalam,Enterprise, khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,-8,"71,242 SDG",-569935.04,-498115.2,-71819.84,Cash,Yasir Hassan,0.0
SUD-2024-2576,"Jun 19, 2024",Mohamed Musa,Individual,Kassala,Kassala,PRD-108,Meeting Table,Furniture,5,49048.83,245244.17,207083.05,38161.12,Cash,Omer Abdelrahman,0.0
SUD-2023-2577,2023/06/24,Maha Ahmed,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,7,3911.26,26009.88,18769.61,"7,240 SDG",Bank,Omer Abdelrahman,5.0
SUD-2023-2578,17/11/23,Fatima Musa,Small Business,Kassala,KASSALA,PRD-107,Canon Printer Ink,Electronics,4,"65,785 SDG",263.1k,196844.88,66.3k,Bank,Sara Ali,0.0
SUD-2025-2579,14-05-2025,Rania Hassan,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,1,25.1k,23872.34,16903.17,6969.17,Bank,Sara Ali,5.0
SUD-2023-2580,2023/06/24,Eiman Ahmed,Individual,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,7,30882.05,"216,174 SDG",160998.81,55175.57,Bank,Sara Ali,0.0
SUD-2024-2581,2024/11/07,Khalid Khalid,Small Business,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,1,53307.08,53.3k,40884.59,12422.49,Bank,Sara Ali,0.0
SUD-2024-2582,13/10/24,Sara Khalid,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,6,40709.05,"244,254 SDG",181103.92,63150.36,Bank,Mona Abdalla,0.0
SUD-2023-2583,19/07/23,Rania Hassan,Individual,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,8,"59,075 SDG",472602.36,384415.92,88186.44,Bank,Sara Ali,0.0
SUD-2024-2584,"Feb 04, 2024",Omer Musa,Individual,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,1,93821.03,93821.03,78135.54,15685.49,Bank,Yasir Hassan,0.0
SUD-2024-2585,2024/01/01,Mohamed Abdalla,Individual,Red Sea,PORT SUDAN,PRD-107,Canon Printer Ink,Electronics,9,31930.52,"287,375 SDG",211163.54,76.2k,Bank,Mona Abdalla,0.0
SUD-2023-2586,2023/09/09,Mohamed Hassan,Small Business,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,1,37965.82,37965.82,31805.07,6160.75,Cash,Yasir Hassan,0.0
SUD-2025-2587,"Sep 25, 2025",Huda Mohamed,Small Business,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,5,73873.38,"332,430 SDG",245.5k,86925.08,Bank,Omer Abdelrahman,10.0
SUD-2025-2588,31-12-2025,Khalid Abdelsalam,Enterprise,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,3,35502.83,106508.49,86946.1,19562.39,Bank,Omer Abdelrahman,0.0
SUD-2025-2589,"Sep 08, 2025",Ahmed Abdalla,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,6,"43,492 SDG",260951.41,199015.95,61.9k,Cash,Yasir Hassan,0.0
SUD-2025-2590,01/05/25,Maha Abdalla,Small Business,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,5,"70,868 SDG","336,625 SDG",277992.58,58632.1,Cash,Omer Abdelrahman,5.0
SUD-2024-2591,14-08-2024,Fatima Musa,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,1,34150.83,34150.83,28894.43,5256.4,Cash,Mona Abdalla,0.0
SUD-2024-2592,2024/02/23,Khalid Yousif,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,5,"37,272 SDG","186,358 SDG",131963.59,54394.29,Bank,Omer Abdelrahman,0.0
SUD-2025-2593,29-06-2025,Omer Hassan,Enterprise,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,7,92302.86,549202.01,385613.42,163588.59,Cash,Fatima Khalid,15.0
SUD-2023-2594,03-06-2023,Eiman Yousif,Enterprise,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,8,19704.94,157639.56,"120,678 SDG","36,962 SDG",Bank,Mona Abdalla,0.0
SUD-2023-2595,"Feb 25, 2023",Huda Yousif,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,10,"90,348 SDG","903,476 SDG",690.2k,"213,242 SDG",Cash,Yasir Hassan,0.0
SUD-2024-2596,2024/06/15,Maha Abdalla,Small Business,Khartoum, portsudan,PRD-109,Pen Box (50 pcs),Office Supplies,4,49052.37,186.4k,132817.58,"53,581 SDG",Cash,Mona Abdalla,5.0
SUD-2024-2597,2024/11/29,Rania Hassan,Individual,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,7,"15,109 SDG",95183.85,78987.91,16195.94,Bank,Fatima Khalid,10.0
SUD-2024-2598,29-07-2024,Mohamed Khalid,Enterprise,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,43399.69,347197.5,244874.71,102322.79,Cash,Yasir Hassan,0.0
SUD-2023-2599,2023/09/22,Rania Mohamed,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,7,87608.45,613.3k,501375.57,111883.56,Bank,Omer Abdelrahman,0.0
SUD-2025-2600,05/05/25,Ahmed Osman,Enterprise,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,10,67883.33,610949.93,482303.49,128646.44,Cash,Mona Abdalla,10.0
SUD-2024-2601,12-06-2024,Ahmed Ahmed,Small Business,Kassala, omdurman,PRD-106,Stapler Set,Office Supplies,8,20557.37,156235.98,135657.82,20578.16,Bank,Yasir Hassan,5.0
SUD-2025-2602,17/06/25,Nour Hassan,Small Business,Kassala,Kassala,PRD-108,Meeting Table,Furniture,6,4777.07,27229.3,23353.35,3875.95,Cash,Sara Ali,5.0
SUD-2023-2603,09-07-2023,Khalid Ali,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,6,23055.75,"138,335 SDG",102398.98,35935.53,Bank,Mona Abdalla,0.0
SUD-2024-2604,"Aug 30, 2024",Maha Ahmed,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,3,76313.66,217493.92,179.1k,38432.88,Cash,Omer Abdelrahman,5.0
SUD-2025-2605,23/03/25,Huda Musa,Individual,Red Sea,PORT SUDAN,PRD-107,Canon Printer Ink,Electronics,10,4858.73,48587.26,37856.71,10730.55,Bank,Fatima Khalid,0.0
SUD-2025-2606,"Nov 07, 2025",Mohamed Osman,Small Business,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,9,75180.84,608964.84,486560.81,122404.03,Bank,Mona Abdalla,10.0
SUD-2025-2607,07/10/25,Eiman Abdelsalam,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,8,55266.89,420028.33,311738.92,108289.41,Cash,Yasir Hassan,5.0
SUD-2023-2608,02-12-2023,Rania Hassan,Enterprise,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,8,90503.56,651.6k,"516,685 SDG","134,941 SDG",Bank,Mona Abdalla,10.0
SUD-2024-2609,2024/09/10,Nour Abdalla,Small Business,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,6,44009.15,264054.92,214745.1,49309.82,Cash,Omer Abdelrahman,0.0
SUD-2023-2610,17/09/23,Mohamed Abdalla,Small Business,Khartoum,Khartoum,PRD-108,Meeting Table,Furniture,-8,18659.0,-149272.01,"-122,641 SDG",-26631.34,Bank,Yasir Hassan,0.0
SUD-2024-2611,16-04-2024,Eiman Yousif,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,-7,3217.71,-20271.56,-14372.9,-5898.66,Bank,Yasir Hassan,10.0
SUD-2024-2612,17-04-2024,Sara Osman,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,8,47850.23,382801.82,331508.88,"51,293 SDG",Bank,Sara Ali,0.0
SUD-2025-2613,26-04-2025,Huda Mohamed,Individual,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,9,49991.0,427423.01,370437.06,56985.95,Cash,Sara Ali,5.0
SUD-2025-2614,2025/08/23,Mohamed Yousif,Individual,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,9,54024.19,486217.67,355768.99,130448.68,Cash,Sara Ali,0.0
SUD-2023-2615,21/03/23,Fatima Ali,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,6,63.4k,361180.84,299838.08,61342.76,Cash,Sara Ali,
SUD-2023-2616,2023/12/14,Nour Abdelsalam,Enterprise,Red Sea, portsudan,PRD-102,Dell Latitude 5400,Electronics,1,62597.94,62597.94,45775.76,"16,822 SDG",Cash,Fatima Khalid,0.0
SUD-2025-2617,13/10/25,Mohamed Musa,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,9,74867.34,673806.05,523969.52,"149,837 SDG",Bank,Omer Abdelrahman,0.0
SUD-2024-2618,18/05/24,Sara Osman,Enterprise,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,8,58399.1,467192.8,"375,149 SDG",92043.76,Cash,Mona Abdalla,0.0
SUD-2023-2619,09-12-2023,Mohamed Osman,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,1,27278.07,27278.07,24.4k,2861.32,Cash,Mona Abdalla,0.0
SUD-2023-2620,2023/10/08,Fatima Ali,Individual,Khartoum,Kasala ,PRD-108,Meeting Table,Furniture,3,95712.1,272779.5,243840.7,28938.8,Bank,Fatima Khalid,5.0
SUD-2025-2621,16-08-2025,Fatima Yousif,Individual,Kassala, portsudan,PRD-109,Pen Box (50 pcs),Office Supplies,3,79239.66,225833.03,184719.18,41113.85,Cash,Sara Ali,5.0
SUD-2025-2622,09-08-2025,Eiman Hassan,Small Business,Red Sea,PORT SUDAN,PRD-104,Ergonomic Chair,Furniture,8,81106.68,648853.42,495334.83,153518.59,Cash,Fatima Khalid,0.0
SUD-2025-2623,"Feb 14, 2025",Eiman Ahmed,Individual,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,10,36923.93,"350,777 SDG",305230.9,45546.44,Bank,Mona Abdalla,5.0
SUD-2023-2624,"Feb 22, 2023",Mohamed Khalid,Individual,Khartoum,Khartoum,PRD-108,Meeting Table,Furniture,2,51952.87,103905.74,82054.06,21851.68,Cash,Sara Ali,0.0
SUD-2025-2625,27/10/25,Omer Abdalla,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,3,46313.93,138941.78,98591.91,40349.87,Cash,Yasir Hassan,
SUD-2025-2626,2025/07/27,Ali Yousif,Small Business,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,9,16686.55,150178.99,112743.65,37435.34,Bank ,Mona Abdalla,0.0
SUD-2024-2627,20-04-2024,Ali Ali,Small Business,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,6,14773.39,88640.35,"64,120 SDG",24520.07,Bank,Yasir Hassan,0.0
SUD-2023-2628,18-03-2023,Mohamed Hassan,Enterprise,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,1,4977.2,"4,728 SDG",3353.58,1374.76,Bank,Mona Abdalla,5.0
SUD-2023-2629,01/02/23,Khalid Yousif,Enterprise,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,8,43153.99,345231.93,264711.06,80520.87,Bank,Mona Abdalla,0.0
SUD-2025-2630,31/07/25,Khalid Ali,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,5,"7,198 SDG",35992.48,27066.8,8.9k,Cash,Yasir Hassan,0.0
SUD-2024-2631,12/08/24,Ahmed Abdelsalam,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,8,32353.36,258826.9,195593.69,63233.21,Cash,Yasir Hassan,0.0
SUD-2025-2632,10-12-2025,,Individual,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,-1,70092.43,-70092.43,-62311.96,-7780.47,bankk,Fatima Khalid,0.0
SUD-2025-2633,"Jul 04, 2025",Ahmed Abdalla,Enterprise,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,10,39434.04,335189.38,256753.38,78436.0,Cash,Omer Abdelrahman,15.0
SUD-2025-2634,22-06-2025,Ahmed Hassan,Enterprise,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,-8,28.5k,-216581.43,-194732.88,-21848.55,Cash,Fatima Khalid,5.0
SUD-2024-2635,04/11/24,Mohamed Abdalla,Small Business,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,7,32.3k,225869.23,201658.49,24210.74,Bank,Fatima Khalid,0.0
SUD-2025-2636,2025/10/27,Fatima Yousif,Enterprise,Red Sea,PORT SUDAN,PRD-101,HP LaserJet P1102,Electronics,2,7463.46,14926.92,13159.02,1767.9,Bank,Sara Ali,0.0
SUD-2025-2637,03/04/25,Sara Mohamed,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,10,53212.14,505.5k,369597.2,135.9k,Bank,Sara Ali,5.0
SUD-2023-2638,28/10/23,Rania Hassan,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,9,43112.34,388011.09,"274,369 SDG",113642.07,Cash,Sara Ali,0.0
SUD-2023-2639,23-11-2023,Nour Abdalla,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,8,52359.83,418878.65,"308,397 SDG",110481.92,Cash,Fatima Khalid,0.0
SUD-2023-2640,2023/09/02,Rania Abdelsalam,Small Business,Red Sea,PORT SUDAN,PRD-104,Ergonomic Chair,Furniture,1,"97,843 SDG",83166.85,67458.58,15708.27,Cash,Yasir Hassan,15.0
SUD-2025-2641,"Sep 16, 2025",,Small Business,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,32313.77,96941.32,86708.77,10.2k,Cash,Sara Ali,0.0
SUD-2023-2642,2023/05/03,Mohamed Osman,Small Business,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,6,"2,040 SDG","12,241 SDG",10.8k,"1,430 SDG",Cash,Sara Ali,0.0
SUD-2023-2643,"Dec 03, 2023",Huda Yousif,Individual,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,88639.38,443196.9,386218.88,56978.02,Bank,Fatima Khalid,0.0
SUD-2025-2644,"Mar 10, 2025",Ahmed Musa,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,9,49372.42,444351.8,342726.47,101625.33,Cash,Omer Abdelrahman,0.0
SUD-2023-2645,28-06-2023,Maha Hassan,Enterprise,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,7,17362.77,121539.38,98141.03,23398.35,Cash,Mona Abdalla,0.0
SUD-2023-2646,04/01/23,,Individual,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,5,"68,645 SDG",343222.57,302691.79,40530.78,Cash,Sara Ali,0.0
SUD-2023-2647,"Feb 12, 2023",Maha Mohamed,Enterprise,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,9,58542.8,"526,885 SDG","387,434 SDG",139451.43,Cash,Sara Ali,0.0
SUD-2024-2648,19-11-2024,Khalid Ali,Enterprise,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,5,48134.71,216606.22,177004.2,39602.02,,Yasir Hassan,10.0
SUD-2023-2649,"Oct 13, 2023",Mohamed Hassan,Small Business,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,8,66597.24,532777.95,427675.07,105102.88,Cash,Sara Ali,0.0
SUD-2025-2650,09-08-2025,Ali Khalid,Individual,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,1,42.5k,"42,493 SDG",35520.39,7.0k,Cash,Fatima Khalid,0.0
SUD-2025-2651,"Aug 22, 2025",Khalid Osman,Individual,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,4,"77,659 SDG",295104.64,216638.11,78466.53,Cash,Yasir Hassan,5.0
SUD-2025-2652,2025/06/30,Maha Ali,Enterprise,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,9,"88,422 SDG",795795.93,643326.74,152469.19,Cash,Fatima Khalid,0.0
SUD-2024-2653,16-09-2024,Ahmed Yousif,Individual,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,5,32828.99,164144.96,"146,176 SDG",17969.21,Bank,Mona Abdalla,0.0
SUD-2023-2654,12/09/23,Eiman Musa,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,2,29509.55,50166.24,"37,805 SDG",12360.85,Cash,Mona Abdalla,15.0
SUD-2023-2655,04/12/23,Rania Musa,Individual,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,5,30.8k,154.0k,112716.08,41324.99,Cash,Sara Ali,0.0
SUD-2025-2656,25-11-2025,Omer Hassan,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,4,23709.66,"94,839 SDG","75,308 SDG",19530.61,Cash,Yasir Hassan,0.0
SUD-2025-2657,17-10-2025,Huda Hassan,Small Business,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,9,"80,159 SDG",721432.47,549685.65,171746.82,Bank,Yasir Hassan,0.0
SUD-2025-2658,2025/04/12,Mohamed Abdelsalam,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,4,"60,936 SDG",243743.7,171043.2,72700.5,Cash,Mona Abdalla,0.0
SUD-2025-2659,2025/06/14,Maha Khalid,Enterprise,Red Sea,PORT SUDAN,PRD-107,Canon Printer Ink,Electronics,1,36081.47,36081.47,29986.47,6095.0,Cash,Fatima Khalid,0.0
SUD-2024-2660,2024/06/29,Sara Abdelsalam,Enterprise,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,10,86400.76,864007.58,"682,833 SDG",181174.26,Bank,Omer Abdelrahman,0.0
SUD-2024-2661,"Apr 14, 2024",Rania Hassan,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,8,64744.59,466161.05,365296.07,100864.98,Bank,Sara Ali,10.0
SUD-2023-2662,09/05/23,Nour Musa,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,2,"12,397 SDG",24794.04,22068.58,2725.46,Cash,Sara Ali,0.0
SUD-2024-2663,2024/01/27,Huda Mohamed,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,5,12017.97,57.1k,46608.56,10476.79,Cash,Fatima Khalid,5.0
