Order_ID,Order_Date,Customer_Name,Segment,Region,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Type,Sales_Rep,Discount
SUD-2023-2595,2023/02/25,Omer Musa,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,10,90347.55,903475.51,690233.53,213.2k,Cash,Omer Abdelrahman,0.0
SUD-2024-2596,15/06/24,Ahmed Ali,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,4,49052.37,186399.01,132817.58,53581.43,Cash,Sara Ali,5.0
SUD-2024-2597,"Nov 29, 2024",Sara Mohamed,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,7,15108.55,95183.85,78987.91,16.2k,Bank,Mona Abdalla,10.0
SUD-2024-2598,2024/07/29,Eiman Yousif,Enterprise,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,8,43399.69,347197.5,244874.71,"102,323 SDG",Bank,Fatima Khalid,0.0
SUD-2023-2599,22/09/23,Ahmed Mohamed,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,7,87608.45,613259.13,501.4k,"111,884 SDG",Cash,Sara Ali,0.0
SUD-2025-2600,05/05/25,Mohamed Osman,Small Business, red sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,10,67883.33,610949.93,482303.49,128646.44,Bank,Omer Abdelrahman,10.0
SUD-2024-2601,12/06/24,Omer Ali,Small Business,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,8,20557.37,156235.98,135657.82,20578.16,Cash,Sara Ali,5.0
SUD-2025-2602,2025/06/17,Khalid Mohamed,Small Business,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,6,4.8k,27.2k,"23,353 SDG","3,876 SDG",Bank,Yasir Hassan,5.0
SUD-2023-2603,09-07-2023,Nour Mohamed,Individual,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,6,23.1k,138334.51,"102,399 SDG",35935.53,bankk,Sara Ali,0.0
SUD-2024-2604,30/08/24,Eiman Mohamed,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,3,76.3k,217493.92,"179,061 SDG",38432.88,Cash,Omer Abdelrahman,5.0
SUD-2025-2605,23-03-2025,Ahmed Abdalla,Enterprise,Khartoum,OMDURMAN,PRD-107,Canon Printer Ink,Electronics,10,4858.73,48587.26,37.9k,10730.55,Cash,Fatima Khalid,0.0
SUD-2025-2606,"Nov 07, 2025",Fatima Abdelsalam,Individual,Khartoum,OMDURMAN,PRD-102,Dell Latitude 5400,Electronics,9,75180.84,608964.84,486560.81,122404.03,Cash,Fatima Khalid,10.0
SUD-2025-2607,2025/10/07,Huda Mohamed,Individual,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,8,55266.89,420028.33,"311,739 SDG","108,289 SDG",Cash,Omer Abdelrahman,5.0
SUD-2023-2608,02-12-2023,Ahmed Mohamed,Enterprise,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,8,90.5k,651.6k,516.7k,134940.88,Cash,Sara Ali,10.0
SUD-2024-2609,10-09-2024,Eiman Mohamed,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,6,44009.15,264054.92,214.7k,49309.82,,Yasir Hassan,0.0
SUD-2023-2610,"Sep 17, 2023",Rania Abdelsalam,Small Business,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,-8,18659.0,-149272.01,"-122,641 SDG",-26631.34,Bank,Sara Ali,0.0
SUD-2024-2611,16/04/24,Sara Hassan,Small Business,Khartoum,Khartom,PRD-106,Stapler Set,Office Supplies,-7,3217.71,-20271.56,-14.4k,-5898.66,Bank,Yasir Hassan,10.0
SUD-2024-2612,17-04-2024,Omer Musa,Small Business,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,8,47850.23,382801.82,331508.88,51.3k,Cash,Fatima Khalid,0.0
SUD-2025-2613,26/04/25,Maha Yousif,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,9,"49,991 SDG",427423.01,370437.06,56985.95,Bank,Yasir Hassan,5.0
SUD-2025-2614,2025/08/23,Huda Yousif,Small Business,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,9,54024.19,486217.67,"355,769 SDG",130448.68,Bank,Fatima Khalid,0.0
SUD-2023-2615,21/03/23,Eiman Ali,Small Business,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,6,63365.06,361180.84,299838.08,"61,343 SDG",Bank,Mona Abdalla,5.0
SUD-2023-2616,2023/12/14,Huda Mohamed,Individual,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,1,62597.94,62597.94,45775.76,16822.18,Bank,Mona Abdalla,0.0
SUD-2025-2617,2025/10/13,Nour Ahmed,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,9,74.9k,673.8k,523969.52,149836.53,Bank,Mona Abdalla,0.0
SUD-2024-2618,"May 18, 2024",Khalid Ali,Small Business,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,8,58399.1,467.2k,375149.04,92043.76,Cash,Fatima Khalid,0.0
SUD-2023-2619,2023/12/09,Sara Ali,Enterprise,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,1,"27,278 SDG",27278.07,24416.75,"2,861 SDG",Cash,Omer Abdelrahman,0.0
SUD-2023-2620,"Oct 08, 2023",Nour Khalid,Small Business,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,3,95.7k,272779.5,243840.7,"28,939 SDG",Bank,Fatima Khalid,5.0
SUD-2025-2621,16-08-2025,Nour Ali,Enterprise,KASALA,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,3,79239.66,225.8k,184719.18,41113.85,Cash,Mona Abdalla,5.0
SUD-2025-2622,"Aug 09, 2025",Khalid Hassan,Individual,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,8,81106.68,648853.42,495334.83,153518.59,,Fatima Khalid,0.0
SUD-2025-2623,"Feb 14, 2025",Maha Mohamed,Individual,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,10,"36,924 SDG",350777.34,"305,231 SDG",45546.44,Cash,Sara Ali,5.0
SUD-2023-2624,22/02/23,Eiman Ali,Enterprise,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,2,51952.87,103905.74,82054.06,21851.68,Bank,Mona Abdalla,0.0
SUD-2025-2625,2025/10/27,Eiman Khalid,Small Business,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,3,46313.93,138941.78,98591.91,40349.87,Bank,Yasir Hassan,0.0
SUD-2025-2626,27/07/25,Maha Yousif,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,9,16686.55,150178.99,112743.65,37435.34,Cash,Mona Abdalla,0.0
SUD-2024-2627,2024/04/20,Ahmed Ali,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,6,14773.39,88640.35,64120.28,24520.07,Cash,Yasir Hassan,0.0
SUD-2023-2628,18-03-2023,Omer Osman,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,1,5.0k,"4,728 SDG","3,354 SDG",1374.76,Bank,Omer Abdelrahman,5.0
SUD-2023-2629,01-02-2023,Khalid Ali,Small Business,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,8,43153.99,345.2k,264711.06,80520.87,Bank,Fatima Khalid,0.0
SUD-2025-2630,"Jul 31, 2025",Mohamed Mohamed,Individual,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,5,7198.5,35992.48,27066.8,"8,926 SDG",Cash,Omer Abdelrahman,0.0
SUD-2024-2631,12-08-2024,Ali Hassan,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,8,32353.36,"258,827 SDG",195.6k,"63,233 SDG",Bank,Yasir Hassan,0.0
SUD-2025-2632,10-12-2025,Sara Hassan,Small Business,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,-1,70.1k,-70092.43,-62311.96,-7780.47,Cash,Mona Abdalla,0.0
SUD-2025-2633,2025/07/04,Fatima Hassan,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,10,39.4k,335189.38,256753.38,78436.0,Cash,Fatima Khalid,15.0
SUD-2025-2634,22-06-2025,Fatima Hassan,Individual,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,-8,28497.56,-216.6k,-194732.88,-21848.55,Bank,Fatima Khalid,5.0
SUD-2024-2635,04-11-2024,Sara Ahmed,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,7,32267.03,225869.23,201658.49,24210.74,Bank,Omer Abdelrahman,0.0
SUD-2025-2636,2025/10/27,Eiman Yousif,Enterprise,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,2,"7,463 SDG","14,927 SDG",13159.02,1767.9,Bank,Mona Abdalla,0.0
SUD-2025-2637,2025/04/03,,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,10,53212.14,"505,515 SDG",369597.2,135918.1,Cash,Sara Ali,5.0
SUD-2023-2638,28-10-2023,Ahmed Yousif,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,9,43112.34,388011.09,274369.02,113642.07,Cash,Mona Abdalla,0.0
SUD-2023-2639,2023/11/23,Eiman Osman,Small Business,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,8,52359.83,418878.65,308396.73,110481.92,Bank,Fatima Khalid,0.0
SUD-2023-2640,02/09/23,,Individual,Kassala,Kasala ,PRD-108,Meeting Table,Furniture,1,97843.36,83166.85,67458.58,15708.27,Bank,Sara Ali,15.0
SUD-2025-2641,"Sep 16, 2025",Ahmed Abdalla,Small Business,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,3,32313.77,"96,941 SDG",86708.77,10232.55,Bank,Sara Ali,0.0
SUD-2023-2642,"May 03, 2023",Mohamed Mohamed,Individual,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,6,2040.21,12241.25,10811.33,1429.92,Bank,Omer Abdelrahman,0.0
SUD-2023-2643,03-12-2023,Omer Osman,Enterprise,Khartoum,KHARTOUM,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,88639.38,443.2k,386218.88,56978.02,,Sara Ali,0.0
SUD-2025-2644,10-03-2025,Ali Khalid,Enterprise,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,9,49372.42,444351.8,342726.47,101625.33,Cash,Fatima Khalid,0.0
SUD-2023-2645,2023/06/28,Nour Abdalla,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,7,17362.77,121539.38,98141.03,23398.35,Bank,Mona Abdalla,0.0
SUD-2023-2646,04-01-2023,Rania Ahmed,Small Business,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,5,68644.51,"343,223 SDG","302,692 SDG",40530.78,Bank,Fatima Khalid,0.0
SUD-2023-2647,"Feb 12, 2023",Ahmed Yousif,Small Business,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,9,58542.8,526885.17,387433.74,139451.43,Cash,Yasir Hassan,0.0
SUD-2024-2648,19/11/24,Khalid Khalid,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,5,48.1k,216.6k,177.0k,"39,602 SDG",Bank,Omer Abdelrahman,10.0
SUD-2023-2649,13-10-2023,Nour Ahmed,Small Business,Kassala,Kassala,PRD-108,Meeting Table,Furniture,8,66597.24,532.8k,427675.07,105102.88,Bank,Sara Ali,
SUD-2025-2650,09-08-2025,Huda Ali,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,1,42493.06,42493.06,35.5k,6972.67,Cash,Sara Ali,0.0
SUD-2025-2651,2025/08/22,Rania Khalid,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,4,77659.12,295104.64,216638.11,78466.53,Bank,Fatima Khalid,5.0
SUD-2025-2652,2025/06/30,Eiman Ahmed,Small Business,RED SEA,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,9,88421.77,"795,796 SDG",643326.74,152469.19,Bank,Yasir Hassan,0.0
SUD-2024-2653,16-09-2024,Nour Yousif,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,5,32828.99,164144.96,146175.75,17969.21,Bank,Sara Ali,
SUD-2023-2654,2023/09/12,Eiman Hassan,Individual,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,2,29509.55,50166.24,37805.39,12360.85,Bank,Yasir Hassan,15.0
SUD-2023-2655,2023/12/04,Ahmed Hassan,Enterprise,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,5,30.8k,154041.07,112716.08,41324.99,Cash,Omer Abdelrahman,0.0
SUD-2025-2656,25/11/25,Rania Ahmed,Individual,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,4,23.7k,94838.64,75.3k,19530.61,Cash,Fatima Khalid,0.0
SUD-2025-2657,17-10-2025,Ali Ali,Enterprise,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,9,80159.16,721432.47,549685.65,171746.82,Cash,Fatima Khalid,0.0
SUD-2025-2658,12-04-2025,Ali Abdalla,Small Business,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,4,60935.92,243.7k,171043.2,72700.5,Cash,Fatima Khalid,0.0
SUD-2025-2659,14-06-2025,Nour Khalid,Enterprise,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,1,36081.47,36.1k,29986.47,6095.0,Bank,Omer Abdelrahman,0.0
SUD-2024-2660,29-06-2024,Eiman Khalid,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,10,86.4k,864007.58,682833.32,181174.26,Cash,Yasir Hassan,0.0
SUD-2024-2661,14-04-2024,,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,8,64744.59,466.2k,365296.07,"100,865 SDG",Bank,Mona Abdalla,10.0
SUD-2023-2662,2023/05/09,Khalid Osman,Enterprise,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,2,12397.02,"24,794 SDG",22068.58,2.7k,Bank,Sara Ali,0.0
SUD-2024-2663,"Jan 27, 2024",Rania Khalid,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,5,12017.97,57085.35,46608.56,10476.79,Bank,Fatima Khalid,5.0
SUD-2025-2664,26-05-2025,Fatima Mohamed,Enterprise,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,-4,83742.94,-318223.15,-244742.95,-73480.2,Cash,Omer Abdelrahman,5.0
SUD-2024-2665,"Aug 18, 2024",Huda Abdalla,Individual,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,69302.06,554416.48,412.7k,141765.01,Cash,Sara Ali,0.0
SUD-2023-2666,15-06-2023,Mohamed Mohamed,Individual,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,3,81279.82,"231,647 SDG",183326.93,48320.56,Bank,Mona Abdalla,5.0
SUD-2025-2667,2025/04/21,Rania Abdelsalam,Small Business, kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,10,83061.5,830614.99,627188.52,203426.47,Cash,Yasir Hassan,0.0
SUD-2023-2668,08/04/23,Fatima Ahmed,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,8,45131.84,361054.68,304629.32,56425.36,Bank,Sara Ali,0.0
SUD-2023-2669,13-02-2023,Sara Musa,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,3,96151.35,288454.06,208384.9,80.1k,Cash,Yasir Hassan,0.0
SUD-2023-2670,10/09/23,Nour Ahmed,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,4,54642.59,218570.37,159807.8,58762.57,Bank,Fatima Khalid,0.0
SUD-2023-2671,2023/07/13,Omer Musa,Enterprise,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,97430.49,292291.47,257147.24,35144.23,Bank,Fatima Khalid,0.0
SUD-2025-2672,2025/09/21,Nour Yousif,Small Business,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,10,3281.5,"32,815 SDG",27261.16,5553.84,Cash,Omer Abdelrahman,0.0
SUD-2024-2673,15-02-2024,Ali Osman,Individual,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,3,94822.72,284468.16,"227,441 SDG",57027.36,Cash,Fatima Khalid,0.0
SUD-2024-2674,"Mar 07, 2024",Sara Hassan,Individual,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,7,18695.99,130871.93,107156.38,"23,716 SDG",Cash,Sara Ali,0.0
SUD-2023-2675,2023/06/05,Nour Ali,Enterprise,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,16095.78,48287.33,"41,606 SDG","6,681 SDG",Bank,Fatima Khalid,0.0
SUD-2025-2676,"Nov 02, 2025",Fatima Khalid,Individual,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,3,32934.06,98.8k,73567.11,25235.06,Bank,Omer Abdelrahman,0.0
SUD-2024-2677,2024/12/18,Ahmed Mohamed,Enterprise,Khartoum, omdurman,PRD-101,HP LaserJet P1102,Electronics,10,66511.81,665118.11,467188.26,197929.85,Bank,Omer Abdelrahman,
SUD-2024-2678,2024/12/07,Ali Yousif,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,1,38867.74,"38,868 SDG",34308.64,4559.1,Bank,Omer Abdelrahman,0.0
SUD-2025-2679,2025/12/14,Mohamed Ali,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,9,83181.06,748629.52,559563.79,189065.73,Cash,Omer Abdelrahman,0.0
SUD-2024-2680,17-04-2024,Maha Osman,Enterprise,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,5,90785.42,408534.39,341049.28,67485.11,Cash,Omer Abdelrahman,10.0
SUD-2025-2681,2025/04/11,Khalid Khalid,Individual,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,2,51596.14,98032.67,84953.77,13078.9,Cash,Omer Abdelrahman,5.0
SUD-2025-2682,"Dec 28, 2025",Khalid Hassan,Enterprise,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,3,84832.1,"254,496 SDG",213344.54,"41,152 SDG",,Omer Abdelrahman,0.0
SUD-2023-2683,"Dec 11, 2023",Fatima Ahmed,Individual,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,4,"32,699 SDG",124254.58,92447.05,31807.53,Cash,Mona Abdalla,5.0
SUD-2023-2684,13-10-2023,Eiman Khalid,Small Business,Khartoum,Omdurman,PRD-108,Meeting Table,Furniture,3,"41,573 SDG",124720.44,96183.61,"28,537 SDG",Cash,Fatima Khalid,0.0
SUD-2025-2685,13-01-2025,Ahmed Ahmed,Enterprise,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,8,81027.48,648219.81,580471.12,67748.69,Cash,Fatima Khalid,0.0
SUD-2023-2686,12/03/23,Nour Ahmed,Individual,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,2,"9,838 SDG",19.7k,16098.4,3578.17,Cash,Sara Ali,0.0
SUD-2025-2687,23/01/25,Mohamed Abdalla,Enterprise,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,2,73939.21,147878.41,121776.77,26101.64,Bank,Sara Ali,0.0
SUD-2025-2688,21/11/25,Fatima Abdalla,Individual,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,-3,93293.37,-265886.1,"-225,893 SDG",-39993.33,Cash,Sara Ali,5.0
SUD-2024-2689,2024/11/29,Omer Ahmed,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,6,85752.51,514515.07,393868.11,120646.96,Cash,Sara Ali,0.0
SUD-2023-2690,31-10-2023,Mohamed Ahmed,Individual,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,7,3921.83,27452.83,22089.42,5363.41,Bank,Sara Ali,0.0
SUD-2023-2691,23/08/23,Ahmed Ahmed,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,6,8871.57,53.2k,"40,039 SDG",13189.94,Bank,Fatima Khalid,0.0
SUD-2023-2692,16-02-2023,Fatima Ahmed,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,5,"84,951 SDG",424753.24,"300,475 SDG",124278.38,Bank,Sara Ali,0.0
SUD-2025-2693,06-01-2025,Ahmed Abdalla,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,5,35238.12,"176,191 SDG","133,150 SDG",43040.97,Cash,Omer Abdelrahman,0.0
SUD-2024-2694,27/12/24,Rania Ahmed,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,4,33313.1,"133,252 SDG",104892.26,28360.15,Bank,Sara Ali,0.0
SUD-2025-2695,06/10/25,Nour Khalid,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,5,"13,470 SDG","67,352 SDG","48,677 SDG","18,676 SDG",Bank,Mona Abdalla,0.0
SUD-2024-2696,17-09-2024,Sara Hassan,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,1,51903.81,51903.81,40032.23,11871.58,Bank,Mona Abdalla,
SUD-2024-2697,"Apr 20, 2024",Ali Ahmed,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,2,14401.44,28802.88,24560.88,4242.0,Bank,Fatima Khalid,0.0
SUD-2024-2698,29-12-2024,Fatima Hassan,Individual,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,7,99217.57,694522.96,603034.39,91488.57,Bank,Fatima Khalid,
SUD-2024-2699,2024/01/14,Maha Mohamed,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,5,"53,150 SDG",265748.13,221453.94,44294.19,Cash,Yasir Hassan,0.0
SUD-2025-2700,21-03-2025,Eiman Ali,Individual,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,7,84883.0,594180.99,493719.39,100461.6,Cash,Sara Ali,0.0
SUD-2023-2701,"Jan 07, 2023",,Individual,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,-3,25207.67,"-75,623 SDG",-57495.99,-18.1k,,Mona Abdalla,0.0
SUD-2025-2702,23-02-2025,Mohamed Abdelsalam,Small Business,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,6,31579.8,189478.78,145103.07,"44,376 SDG",Bank,Mona Abdalla,0.0
SUD-2024-2703,"Aug 03, 2024",Eiman Ali,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,1,"59,175 SDG",59.2k,49179.64,9995.72,Cash,Sara Ali,0.0
SUD-2024-2704,13-11-2024,Ali Abdelsalam,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,2,94469.39,"188,939 SDG","151,267 SDG",37671.81,Bank,Sara Ali,0.0
SUD-2023-2705,"Apr 14, 2023",Eiman Ali,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,5,6817.54,34.1k,29681.03,4406.65,Cash,Omer Abdelrahman,0.0
SUD-2024-2706,04/05/24,Fatima Ahmed,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,9,10101.37,90912.33,67009.88,23902.45,Cash,Fatima Khalid,0.0
SUD-2024-2707,30-09-2024,Huda Abdelsalam,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,9,65956.11,593.6k,"477,921 SDG",115.7k,Cash,Yasir Hassan,0.0
SUD-2023-2708,"Jul 02, 2023",Sara Hassan,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,1,"69,602 SDG",69602.46,"50,453 SDG","19,150 SDG",Bank,Sara Ali,0.0
SUD-2025-2709,19-01-2025,Omer Osman,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,9,"46,514 SDG","418,629 SDG",362998.58,55630.36,Cash,Mona Abdalla,0.0
SUD-2024-2710,"Feb 15, 2024",Ali Osman,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,-5,42963.92,-214819.62,-178260.78,"-36,559 SDG",Cash,Omer Abdelrahman,0.0
SUD-2025-2711,29-11-2025,Maha Yousif,Enterprise,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,2,"2,427 SDG",4369.03,3156.63,1.2k,Cash,Sara Ali,10.0
SUD-2025-2712,27-08-2025,Huda Yousif,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,10,91663.13,916631.34,791495.11,125136.23,Bank,Sara Ali,
SUD-2023-2713,28-12-2023,Khalid Yousif,Enterprise,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,9,"5,349 SDG",48142.87,41503.32,6639.55,Bank,Yasir Hassan,0.0
SUD-2024-2714,17-08-2024,Ali Yousif,Enterprise,Khartoum,Khartom,PRD-105,A4 Paper 500 Sheets,Office Supplies,6,"70,415 SDG",422492.75,304166.38,"118,326 SDG",Bank,Fatima Khalid,0.0
SUD-2024-2715,04/04/24,Nour Osman,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,8,50397.01,403176.06,293515.79,109660.27,Bank,Omer Abdelrahman,0.0
SUD-2023-2716,19-07-2023,Eiman Khalid,Individual,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,1,"9,359 SDG",8423.26,6511.32,1911.94,Cash,Sara Ali,10.0
SUD-2023-2717,"May 06, 2023",Khalid Abdelsalam,Individual,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,4,"76,033 SDG",304131.41,251016.92,53114.49,Cash,Sara Ali,0.0
SUD-2024-2718,11/10/24,Fatima Ali,Enterprise,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,8,12935.07,103480.53,81296.86,22183.67,Bank,Sara Ali,0.0
SUD-2025-2719,26-12-2025,Sara Hassan,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,8,87501.36,700010.85,501740.36,198270.49,Bank,Mona Abdalla,0.0
SUD-2025-2720,2025/12/03,Omer Musa,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,9,97518.48,877666.36,"743,380 SDG",134285.94,Cash,Yasir Hassan,0.0
SUD-2023-2721,05/04/23,Sara Hassan,Small Business,RedSea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,5,65993.29,"329,966 SDG",278589.95,51376.49,Cash,Yasir Hassan,0.0
SUD-2024-2722,2024/03/27,Ahmed Hassan,Small Business,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,6,85045.8,"510,275 SDG",368243.83,"142,031 SDG",Bank,Fatima Khalid,0.0
SUD-2023-2723,22-12-2023,Eiman Hassan,Individual,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,7,18789.81,131528.64,108101.95,23426.69,Cash,Yasir Hassan,0.0
SUD-2024-2724,28-06-2024,,Individual,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,8,8163.48,65307.82,50.5k,14805.85,Cash,Fatima Khalid,0.0
SUD-2025-2725,16-08-2025,Maha Mohamed,Enterprise,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,9,86630.55,701707.43,"533,782 SDG",167925.15,Cash,Sara Ali,10.0
